rating,votes,isbn,author,series,page_count,publisher,reviews,setting,awards,year,genre,title
3.54,839,1581809417,Bill Keaggy,,,HOW Books,135,,,,Non Fiction,Milk Eggs Vodka: Grocery Lists Lost and Found
3.85,"18,208",0345418417,Larry Niven,,,Del Rey,295,Hugo Award Nominee for Best Novel (1981),,November 1st 1979,Science Fiction,The Ringworld Engineers
4.05,"2,178",0373605234,Sarah McCarty,,,Spice,134,United States,,2008,Romance,"Sam's Creed (Hell's Eight, #2)"
4.27,"2,438",,Cressida Cowell,,,,129,,,August 26th 2008,Fantasy,"0340950358
(ISBN13: 9780340950357)"
3.18,"5,415",1416974342,Nina Malkin,Swoon,,Simon Pulse,596,,,,Young Adult,Swoon
3.67,387,1402230923,Dianne K. Salerni,,,Sourcebooks Fire,116,,,May 16th 2007,Historical Fiction,High Spirits: A Tale of Ghostly Rapping and Romance
3.55,"7,283",0385337469,Hannah Tinti,,,Dial Press Trade Paperbacks,"1,494",,,January 1st 2008,Fiction,The Good Thief
3.91,894,0140173951,Donald Rumbelow,,,"Penguin Books, Limited (UK)",61,,,January 1st 1975,Crime,The Complete Jack the Ripper
4.16,"20,072",0812966007,Edmund Morris,,,Random House Trade Paperbacks,649,,,January 1st 2001,Biography,Theodore Rex
3.72,112,,Robin Summers,,,Bold Strokes Books,15,,,July 2011,Glbt,"1602822344
(ISBN13: 9781602822344)"
4.46,"7,261",1401230490,Warren Ellis,,,Vertigo,62,United States,,November 21st 2003,Sequential Art,Transmetropolitan Vol. 9: The Cure
3.28,279,0440201047,Erica Jong,,,Dell,24,,,January 1st 1987,Romance,Serenissima aka Shylock's Daughter
4.04,230,0805449809,Robin Caroll,,,B&H,51,,,January 15th 2010,Christian Fiction,Deliver Us from Evil: A Novel
3.88,33,0679886281,Vicki Kamida,,,Random House Books for Young Readers,3,,,1980,,Night Mare
4.17,"3,499",0465023932,Richard P. Feynman,,,Basic Books,74,,,1963,Science,"Six Not-So-Easy Pieces: Einstein's Relativity, Symmetry And Space-Time"
4.45,82,,Steven Runciman,,,The Folio Society,9,,,1951,History,A History of the Crusades 3 volume set
3.96,55,1883536200,Idries Shah,,,Hoopoe Books,20,,,2000,Childrens,The Boy Without a Name
4.00,637,0060920203,Alan Bullock,,512,Harper Perennial,38,,,1952,History,Hitler: A Study in Tyranny
4.00,26,0815603568,Steve Stern,,,Syracuse University Press,4,,,1987,,Lazar Malkin Enters Heaven: Stories
3.45,76,1551662779,Taylor Smith,,,Mira Books,12,,,,Mystery,Best Of Enemies
3.96,"3,065",0345443829,Jim Davis,,,Ballantine Books,105,,,February 12th 1980,Sequential Art,Garfield at Large: His First Book
4.13,"3,593",0515123854,J.D. Robb,,,Jove,46,,,,Mystery,"Silent Night (includes In Death, #7.5)"
3.18,72,081956558X,Jules Verne,,,Wesleyan University Press,9,,,1904,Fiction,L'Invasion de La Mer (Invasion of the Sea)
4.19,"1,403",0756404088,C.J. Cherryh,,,DAW,24,,,March 7th 2006,Science Fiction,"Pretender (Foreigner, Book 8)"
3.65,60,,Bergljot Hobæk Haff,,,Gyldendal,3,,,1996,Fiction,Skammen: Roman
3.97,921,0007100205,Noel Streatfeild,,,HarperCollinsChildren'sBooks,37,,,1949,Childrens,The Painted Garden
3.88,990,0441775675,Patricia A. McKillip,,,Ace,38,,,1990,Fantasy,The Sorceress and the Cygnet (Pan Fantasy)
4.47,"1,004",1570612609,Lynda Barry,,,Sasquatch Books,56,,,January 7th 2000,Sequential Art,The Greatest of Marlys
4.17,175,,Kristiana Gregory,,,,6,,,,Historical Fiction,B0017DMP2U
3.44,"1,108",0425165191,Kevin J. Anderson,,,Berkley,7,,,,Media Tie In,"Crisis at Crystal Reef (Star Wars: Young Jedi Knights, #14)"
5.00,2,,Source Wikipedia,,,"Books LLC, Wiki Series",1,,,September 15th 2010,,"1155426851
(ISBN13: 9781155426853)"
3.76,"2,320",1419925601,Mari Carr,Wild Irish,138,Ellora's Cave,185,,,November 1st 2009,Erotica,"Come Monday (Wild Irish, #1)"
3.79,299,0670066842,Will Ferguson,,,Viking,30,,,,Fiction,Spanish Fly
3.82,"3,103",0385474555,Chinua Achebe,,,Anchor,209,,,1960,Fiction,No Longer at Ease
3.70,"1,552",1582344574,Liz Jensen,,,Bloomsbury USA,209,,,2004,Fiction,The Ninth Life of Louis Drax
4.72,388,,Satyajit Ray,,,Ananda Publishers,2,,,,Mystery,9788177564808
4.50,2,0907734162,Patrick Branwell Brontë,,,"Bradford Arts, Museums and Libraries Service",0,,,,,Brother in the Shadow
3.52,"1,611",,M.C. Beaton,,,Grand Central Publishing,286,,,January 1st 2013,Mystery,"1455504769
(ISBN13: 9781455504763)"
4.58,95,9607233883,Odysseus Elytis,,,Ίκαρος,0,,,June 1st 1961,Poetry,Προσανατολισμοί
3.64,197,,Mike Vasich,,,Createspace,49,,,June 3rd 2012,Fantasy,"1477477780
(ISBN13: 9781477477786)"
3.99,252,0312134916,Bill Reynolds,,,St. Martin's Griffin,21,,,September 15th 1994,Sports And Games,"Fall River Dreams: A Team's Quest for Glory, A Town's Search for Its Soul"
3.53,60,0553159267,Francine Pascal,,,Sweet Valley,2,,,,Childrens,Jessica's Unburied Treasure (Sweet Valley Kids #30)
3.57,"2,730",,J.A. Redmerski,,,Forever,442,,,,New Adult,Song of the fireflies
3.84,"3,112",,Mercedes Lackey,,,Baen Books,25,,,1995,Fantasy,"0671877062
(ISBN13: 9780671877064)"
4.19,21,,Christinag1227,,,Wattpad,1,,,,,English
3.89,"4,427",0340796235,Enid Blyton,,,Hodder Children's Books,60,,,1950,Childrens,Five Fall into Adventure
3.59,37,0590197193,Michael Cox,,,Scholastic Hippo,1,,,,Non Fiction,Smashin' Fashion (Knowledge)
3.87,"3,553",0448195313,Carolyn Keene,,,Grosset and Dunlap,47,,,1953,Mystery,"The Ringmaster's Secret (Nancy Drew, #31)"
3.98,"3,485",0375825215,Mary Pope Osborne,,,Random House Books for Young Readers,130,,,,Fantasy,Haunted Castle on Hallow's Eve (Magic Tree House #30)
4.00,"6,131",0515148784,Jayne Ann Krentz,,,Jove,306,,,October 28th 2009,Suspense,"Fired Up (Arcane Society, #7)(Dreamlight Trilogy, #1)"
4.21,899,0618619070,Adam Hochschild,,,Mariner Books,138,,,2005,History,Bury the Chains
3.76,"1,693",0060549254,Ann Rinaldi,,,HarperCollins,174,,,January 18th 2005,Historical Fiction,Nine Days a Queen: The Short Life and Reign of Lady Jane Grey
3.89,"13,115",0765329042,Orson Scott Card,The First Formic War,,Tor Books,913,,,July 1st 2012,Fiction,"Earth Unaware (The First Formic War, #1)"
3.83,112,0849943264,Charles R. Swindoll,,,Thomas Nelson,13,,,1999,Religion,The Mystery Of God's Will
4.64,50,,Yusuf al Hajj Ahmad,,,Darussalam Publishers,0,,,,,B00DMG23EU
4.00,32,0883560208,Algernon Blackwood,,,Causeway/Voxcorp (NY),4,,,January 1973,Horror,The Best Supernatural Tales of Algernon Blackwood
3.91,"2,529",1584850167,Valerie Tripp,,,American Girl Publishing Inc,154,,,June 1st 2000,Historical Fiction,"Meet Kit: An American Girl 1934 (American Girls: Kit, #1)"
3.83,"4,449",0007303718,Terry Goodkind,,,Harper Voyager,549,,Goodreads Choice Nominee for Fantasy (2013),2013,Fantasy,"The Third Kingdom (Richard and Kahlan, #2)"
4.32,112,535201679X,Алексей Иванов,,,Азбука-классика,6,,,2003,Cultural,Чердынь — княгиня гор
4.19,93,0811840697,Alice May Brock,,,Chronicle Books,25,,,November 12th 1985,Humor,How to Massage Your Cat
3.25,4,0571112005,Victor Mollo,,,Faber & Faber,0,,,,Sports And Games,The Finer Arts of Bridge: A Textbook on Psychology
4.16,445,0060922826,Paul Johnson,,,Harper Perennial,38,,,January 1st 1988,History,"The Birth of the Modern: World Society, 1815-1830"
3.77,421,,Rachel Van Dyken,,240,Astraea Press,45,,,,Romance,"Upon A Midnight Dream (London Fairy Tales, #1)"
4.15,46,,Victoria Aihar,,,Autoedición,10,,,,,Una Canción para Abril
4.29,498,8171670652,Vishnu Sharma,,,Rupa & Co.,23,,,1925,Classics,The Panchatantra
3.50,56,0786711027,Gordon Brook-Shepherd,,,Basic Books,6,,,January 1996,History,The Austrians: A Thousand-Year Odyssey
3.71,458,0778325474,Toni Andrews,,,Mira Books,34,,,March 1st 2008,Fantasy,Angel of Mercy
4.12,586,0778313425,Sharon Sala,,,Harlequin MIRA,81,RITA Award by Romance Writers of America Nominee for Romantic Suspense Finalist (2013),,,Romance,Don't Cry for Me
4.10,"1,430",,Joan Aiken,,,"Doubleday & Company, Inc.",71,,,,Fantasy,Nightbirds on Nantucket
3.94,105,,Tricia Skinner,,,Entangled: Edge,61,,,,Fantasy,B00JI09FIG
3.94,"2,129",,Cassie Mae,,,Random House LLC,464,,,January 1st 2013,New Adult,B00DTELN9G
3.50,313,,Stephen Arseneault,,,Stephen Arseneault,24,,,,Science Fiction,B00DSD8ZDK
3.90,"9,470",,Nyrae Dawn,,,,632,,,,Romance,2940014841153
3.84,228,0373621450,Alex Archer,,,Gold Eagle,14,,,September 1st 2010,Fantasy,The Dragon's Mark
4.09,377,http://books.wwnorton.com/books/detail.aspx?ID=15279,E.E. Cummings,,,W. W. Norton & Company,32,,,2010,Poetry,"0871406594
(ISBN13: 9780871406590)"
3.80,637,0380720450,Susan Faludi,,,Harper Perennial,63,,,January 1st 1993,Non Fiction,Stiffed: The Betrayal of the American Man
3.95,"2,255",0141002190,Nancy Atherton,,,Penguin Books,114,,,2000,Mystery,Aunt Dimity Beats the Devil
3.95,"119,973",0062009540,Sara Shepard,Pretty Little Liars,286,Harper Teen,"6,283","Rosewood, Pennsylvania",IRA/CBC Young Adults’ Choice New York Public Library Books for the Teen Age,2006,Young Adult,Pretty Little Liars
4.50,4,,Roger Rheinheimer,,,Helping Hands Press,0,,,,,B00H4GZ954
3.70,151,0446580015,Gretchen Wilson,,224,Grand Central Publishing,28,,,2006,Biography,Redneck Woman: W/DVD: Stories from My Life
3.85,194,9600504210,Alexandros Papadiamantis,,,Εστία,0,,,1997,Classics,Όνειρο στο κύμα και άλλα διηγήματα
3.66,177,8845907767,Arthur Schnitzler,,149,Adelphi,11,,,1918,Fiction,Casanovas Heimfahrt
3.41,"3,785",3150180074,Georg Büchner,,,Reclam,93,,,1837,Classics,Woyzeck
3.72,190,0786709871,Peter Berresford Ellis,,,Running Press,9,,,1994,History,A Brief History of the Druids
4.04,"45,262",0553213601,Edmond Rostand,,,Bantam Classics,"1,003",,,1897,Classics,Cyrano de Bergerac
4.08,"1,213",,Walt Whitman,,,Barnes & Noble Classics,21,,,,Poetry,"1593080832
(ISBN13: 9781593080839)"
3.82,"3,287",149040399X,Barbie Bohrman,,,CreateSpace Independent Publishing Platform,334,,,,Romance,Promise Me
3.52,664,0060595620,Carole Matthews,,,William Morrow Paperbacks,48,,,2004,Womens Fiction,The Sweetest Taboo
3.89,"2,410",0575074256,Poul Anderson,,,Gollancz / Orion,174,,,1954,Fantasy,The Broken Sword
3.75,4,000225350X,Paul Ferris,,,HarperCollins,1,,,,,Infidelity
3.50,92,,Can Dündar,,,İmge Kitabevi,1,,,,Cultural,Uzaklar
3.52,82,0590689142,Rachel Vail,,,Scholastic Paperbacks,4,,,,Childrens,Friendship Ring #06: Fill In The Blank (tommy's Story) (Friendship Ring)
3.11,343,0843953934,Jade Lee,Tigress,,Leisure Books,33,,,January 1st 2005,Romance,"White Tigress (Tigress, #1)"
3.92,"1,158",0060737085,Peter Abrahams,,304,Laura Geringer Books,117,Agatha Award Nominee for Best Childrens Young Adult (2008),,,Mystery,Into the Dark
4.04,"3,353",0451212835,John Jakes,,,Signet,58,,,1976,Historical Fiction,The Furies (Kent Family Chronicles 4)
3.77,642,0755332679,Penny Vincenzi,,,Headline Review,44,,,January 1st 1996,Womens Fiction,The Dilemma
4.63,669,0679643257,Maya Angelou,,,Modern Library,46,,,September 21st 1995,Biography,The Collected Autobiographies of Maya Angelou (Modern Library)
4.42,140,0393067750,Stephen Dunn,,,W. W. Norton & Company,21,,,,Poetry,What Goes On: New and Selected Poems: 1995-2009
4.03,"4,912",0399155392,Clive Cussler,,,Putnam Adult,254,,,January 1st 2000,Fiction,Corsair
4.00,"2,264",0380715740,Lawrence Block,,,Avon Books,92,,,1981,Mystery,A Stab in the Dark
4.26,"1,002",0827600151,Anonymous,,,The Jewish Publication Society,96,,,-450,Religion,Torah: The Five Books of Moses
3.73,"1,815",0151014213,Karin Fossum,,,Houghton Mifflin Harcourt,212,,,2007,Mystery,Den som elsker noe annet
3.06,"1,907",0316010782,Sarah Dunn,,,Back Bay Books,289,,,January 1st 2004,Womens Fiction,The Big Love
4.48,75,1560971312,Max Andersson,,,Fantagraphics,5,,,January 1st 1992,Sequential Art,Pixy
3.51,"2,732",0670018449,Meg Rosoff,,,Viking Adult,387,,,August 30th 2007,Young Adult,What I Was
3.43,42,,Anne Trubek,,,University of Pennsylvania Press,18,,,,Non Fiction,"0812242920
(ISBN13: 9780812242928)"
3.98,808,0156031078,Mark Helprin,,,Mariner Books,41,,,1977,Fiction,Refiner's Fire
4.17,60,0826323871,Jack Loeffler,,,University of New Mexico Press,11,,,,Biography,Adventures with Ed: A Portrait of Abbey
3.76,"4,283",0140437916,George Bernard Shaw,,,Penguin Classics,137,,,1923,Plays,Saint Joan: A Chronicle Play in Six Scenes and an Epilogue
3.80,"1,021",033033428X,Robert Westall,,,Macmillan Children's Books,107,,,January 1st 1975,Fiction,The Machine-Gunners
4.09,"1,314",1419951572,Sarah McCarty,,,Ellora's Cave,53,"Cheyenne, Wyoming Territory",,,Romance,"Promises Keep (Promises, #2)"
4.34,"4,715",0771084021,Shaun Tan,,,McClelland & Stewart,790,,,January 1st 2008,Sequential Art,Tales from Outer Suburbia
3.73,938,0609808095,Pamela Kaufman,,,Broadway Books,88,,,1997,Historical Fiction,The Book of Eleanor: A Novel of Eleanor of Aquitaine
4.22,"3,453",0143104942,Padmasambhava,,592,Penguin Classics,54,,,1200,Religion,བར་དོ་ཐོས་གྲོལ (bar-do thos-grol chen-mo)
4.07,"12,515",055357325X,Margaret Weis,,,Spectra,97,,,August 1st 1994,Fantasy,The Seventh Gate
4.22,9,0745948901,Sue Mayfield,,,Lion UK,0,,,December 31st 1990,Contemporary,On Eagles' Wings
3.96,97,,Adam Novy,,,Short Flight/Long Drive Books,22,,,,Fiction,"0982530129
(ISBN13: 9780982530122)"
4.13,477,,Winter Pennington,,,Bold Strokes Books,19,,,September 1st 2010,Fantasy,"1602821828
(ISBN13: 9781602821828)"
3.98,161,,Ryszard Kapuściński,,,,6,,,1975,European Literature,Chrystus z karabinem na ramieniu
3.79,"3,518",0192861980,Roger Penrose,,,"Oxford University Press, USA",116,,,1989,Science,"The Emperor's New Mind: Concerning Computers, Minds, and the Laws of Physics (Popular Science)"
3.82,71,1401301738,Susan Farren,,,Hachette Books,12,,,,Non Fiction,The Fireman's Wife
4.07,"3,003",143915709X,Spencer Quinn,,,Atria Books,473,,,September 1st 2011,Mystery,The Dog Who Knew Too Much
3.31,107,0778321053,Taylor Smith,,,Mira Books,10,,,January 3rd 2004,Mystery,Liar's Market
4.57,597,1560977248,Charles M. Schulz,,,Fantagraphics Books,34,,,August 28th 2006,Sequential Art,The Complete Peanuts 1965-1966 (Vol. 8)
4.09,"3,299",0515143677,J.D. Robb,,,Jove,91,,,,Mystery,"Dead of Night (includes In Death, #24.5)"
3.85,119,8427242484,Jules Verne,,,Molino,7,,,1899,Fiction,Le Testament d'un excentrique
4.15,"1,470",0756403332,C.J. Cherryh,,,DAW,28,,,February 7th 2003,Science Fiction,"Destroyer (Foreigner, Book 7)"
3.93,164,0006712290,Noel Streatfeild,,,Puffin,22,,,1963,Childrens,A Vicarage Family
3.10,"29,113",8129118807,Chetan Bhagat,,,Rupa Publications,"1,254",,,January 1st 2011,Fiction,"Revolution 2020: Love, Corruption, Ambition"
3.77,"2,221",,Siobhan Dowd,,,David Fickling Books,359,,,February 7th 2008,Young Adult,"0385751699
(ISBN13: 9780385751698)"
3.50,"1,789",0060540214,Sharon Creech,,,HarperCollins,205,,,January 1st 2005,Realistic Fiction,Replay
3.93,918,,Patricia A. McKillip,,,Ace,33,,,1993,Fantasy,"0441002374
(ISBN13: 9780441002375)"
3.58,153,0399237135,Miriam Brenaman,,,Putnam Juvenile,20,,,,Historical Fiction,Evvy's Civil War
3.90,"1,466",0451412559,Barbara Freethy,,,Onyx,90,,,,Romance,Silent Fall
4.10,71,0691120528,Georg Wilhelm Friedrich Hegel,,,Princeton University Press,11,,,1807,,Preface to the Phenomenology of Spirit
3.48,"1,258",0425170616,Kevin J. Anderson,,,Berkley,7,,,July 1st 1997,Media Tie In,"Delusions of Grandeur (Star Wars: Young Jedi Knights, #9)"
4.58,97,0316075027,Peggy Bacon,,,Little Brown & Company,24,,,,Fantasy,The Ghost of Opalina
3.56,874,0316729426,Sally Beauman,,,Not Avail,137,,,January 1st 2005,Fiction,The Landscape of Love
4.15,347,,Sunil Gangopadhyay,,,Ananda Publisher,5,,,,Adventure,"8172152086
(ISBN13: 9788172152086)"
4.05,"1,434",0898754690,Friedrich Engels,,,University Press of the Pacific,72,,,1884,Philosophy,"Der Ursprung der Familie, des Privateigenthums und des Staats"
4.18,"2,299",,Nathan Lowell,,,podiobooks.com,128,,,,Science Fiction,"Half Share (Golden Age of the Solar Clipper, Book 2)"
4.20,969,1406766739,A.J. Cronin,,,Cronin Press,39,,,1931,Fiction,Hatter's Castle
3.78,895,,James Lovegrove,,,Solaris,82,,,,Fantasy,"1906735697
(ISBN13: 9781906735692)"
3.27,52,0553159259,Francine Pascal,,,Bantam,4,,,,Childrens,"Andy and the Alien (Sweet Valley Kids, #29)"
3.83,"4,537",0812550749,Mercedes Lackey,,,Tor Fantasy,125,,,December 27th 1996,Fantasy,Firebird
3.92,"4,214",0340796324,Enid Blyton,,,Hodder Children's Books,48,,,January 1st 1959,Childrens,Five on Finniston Farm
4.18,73,,محمد الغزالي,,,,9,,,,,من هنا نعلم
3.69,51,0439013992,Michael Coleman,,,Scholastic Hippo,0,,,1997,,Foul Football
3.87,"3,626",0448095300,Carolyn Keene,,,Grosset & Dunlap,60,,,,Mystery,"The Clue of the Velvet Mask (Nancy Drew, #30)"
3.75,"1,868",,Michaela MacColl,,,Chronicle Books,330,,,September 1st 2010,Young Adult,"0811873005
(ISBN13: 9780811873000)"
4.01,"3,608",0375827358,Mary Pope Osborne,,,Random House Books for Young Readers,125,,,2004,Fantasy,"Summer of the Sea Serpent (Magic Tree House, #31)"
3.82,"1,763",0375708723,Gore Vidal,,,Vintage,92,,,1976,Historical Fiction,1876
3.86,"27,826",0425259854,Nora Roberts,,,Berkley,"2,594",,,January 1st 2013,Romance,Dark Witch
3.87,"1,945",0590447319,Ann Rinaldi,,,Scholastic Paperbacks,87,,,April 28th 1993,Historical Fiction,In My Father's House
3.96,"5,339",0765329050,Orson Scott Card,,,Tor Books,514,,,,Science Fiction,Earth afire (The First Formic War #2)
4.65,52,,Ibn Kathir,,,Darussalam Publishers,1,,,January 1st 2010,Religion,البداية والنهاية
4.10,"10,605",0802135587,Jon Lee Anderson,,,Grove Press (NYC),409,,,1997,Biography,Che Guevara: A Revolutionary Life
4.28,414,,O. Henry,,,Bdd Promotional Book Co,24,,,1929,Short Stories,"0792450086
(ISBN13: 9780792450085)"
4.16,762,,Alyssa Rose Ivy,,,Createspace,53,,,,Fantasy,"1495433161
(ISBN13: 9781495433160)"
4.23,896,,Pamela Samuels Young,,,Goldman House Publishing,178,,,,Fiction,B00GC7UI8E
4.23,"7,597",,Rachel Van Dyken,,,Smashwords,907,,,,Romance,"0991127358
(ISBN13: 9780991127351)"
3.83,611,140007844X,Jill Ciment,,,Vintage,134,,,,Fiction,The Tattoo Artist: A Novel
4.24,651,0385116322,Jean Shepherd,,,Broadway Books,75,,,January 1st 1971,Humor,Wanda Hickey's Night of Golden Memories: And Other Disasters
4.28,"27,425",,Cherrie Lynn,,,Samhain Publishing,"1,293",,,,Romance,B008Z436F4
4.06,31,1409100227,Sharon McGovern,,,Orion Publishing,7,,,2008,,Afraid
3.91,877,,Megan Maxwell,,,Versátil,79,,,September 13th 2013,Romance,9788492929900
4.00,739,,Monette Michaels,,,Liquid Silver Books,56,,,,Romance,9781595786944
4.22,"3,537",,Lex Martin,,,Lex Martin,511,,,April 17th 2014,New Adult,Dearest Clementine
3.77,"3,887",0786018151,Jonathan Maberry,,,Pinnacle,307,Bram Stoker Award for Best First Novel (2006),,,Horror,Ghost Road Blues
3.81,338,0778326489,Toni Andrews,,,Mira Books,29,,,,Fantasy,"Cry Mercy (Mercy Hollings, #3)"
4.09,"5,655",0394825985,Monica Furlong,,,Random House Books for Young Readers,202,,,June 25th 1987,Fantasy,Wise Child
4.07,583,0778325962,Sharon Sala,,,Mira,30,,,March 1st 2008,Romance,Bad Penny
4.00,607,0385030711,Joan Aiken,,306,"Doubleday & Company, Inc.",29,,,,Fantasy,The Cuckoo Tree
3.80,5,,Sara Saedi,,,,6,,,,Young Adult,English
3.74,155,037362154X,Alex Archer,,,Gold Eagle,15,,,January 1st 2012,Fantasy,Labyrinth
3.91,"2,671",0140178414,Nancy Atherton,,,Penguin,214,Dilys Award Nominee (1995),,1994,Mystery,Aunt Dimity and the Duke
4.07,"10,160",0671737805,Julie Garwood,,,Pocket Books,192,,,1985,Romance,Gentle Warrior
4.50,4,,Roger Rheinheimer,,,Helping Hands Press,0,,,,,B00I0HTO8Y
3.87,"85,300",,Kami Garcia,,,Little Brown,"5,794",,,January 1st 2010,Young Adult,Beautiful Darkness
3.91,56,1568521782,Walter Noble Burns,,,William S. Konecky Associates,4,,,1925,Biography,Saga of Billy the Kid
4.09,85,960051027X,Alexandros Papadiamantis,,,Βιβλιοπωλείον της Εστίας,1,,,1882,Classics,Οι έμποροι των εθνών
3.91,"24,811",8845248666,Patricia Highsmith,Ripley,304,Bompiani,"1,390",Mongibello,Edgar Award Nominee for Best Novel (1956),1955,Fiction,The Talented Mr. Ripley
3.80,"7,241",0435207202,Luigi Pirandello,,,Heinemann Educational Books Ltd,189,,,1921,Plays,Sei personaggi in cerca d'autore
3.82,177,,Connie Brockway,,,Montlake Romance,58,,,,Romance,"1477824898
(ISBN13: 9781477824894)"
